call_id,client_id,dept_id,tele_id,salary,date,call_satisfaction_grade,call_response_time
2601,987,DEPT_SALES,68,1000,265,7,EXCESSIVE
2602,1167,DEPT_SUPPORT,50,900,57,4,SHORT
2603,17,DEPT_MAIN,162,1000,357,9,ACCEPTABLE
2604,20,DEPT_SUPPORT,32,900,660,9,EXCESSIVE
2605,1341,DEPT_CANCEL,76,900,453,3,ACCEPTABLE
2606,1476,DEPT_SUPPORT,89,1200,320,2,SHORT
2607,320,DEPT_SALES,21,900,697,4,EXCESSIVE
2608,939,DEPT_CANCEL,243,900,73,6,EXCESSIVE
2609,89,DEPT_CANCEL,94,900,376,4,SHORT
2610,90,DEPT_CANCEL,128,1200,167,3,EXCESSIVE
2611,1203,DEPT_MAIN,230,900,415,7,EXCESSIVE
2612,1285,DEPT_CANCEL,157,900,201,5,SHORT
2613,1144,DEPT_MAIN,149,1200,712,2,SHORT
2614,208,DEPT_SUPPORT,20,1200,283,8,ACCEPTABLE
2615,90,DEPT_CANCEL,43,1000,83,5,EXCESSIVE
2616,1248,DEPT_SUPPORT,180,1200,644,3,EXCESSIVE
2617,452,DEPT_SUPPORT,158,1000,93,7,SHORT
2618,862,DEPT_MAIN,195,1000,15,7,ACCEPTABLE
2619,496,DEPT_SALES,112,1000,88,4,ACCEPTABLE
2620,77,DEPT_SALES,15,1200,63,8,EXCESSIVE
2621,1156,DEPT_MAIN,222,1200,646,2,EXCESSIVE
2622,217,DEPT_CANCEL,143,900,25,8,EXCESSIVE
2623,1260,DEPT_CANCEL,192,1000,515,9,EXCESSIVE
2624,1196,DEPT_CANCEL,129,1000,510,7,SHORT
2625,1260,DEPT_MAIN,180,1200,267,8,SHORT
2626,904,DEPT_CANCEL,17,1200,699,2,EXCESSIVE
2627,930,DEPT_SALES,74,1200,448,6,ACCEPTABLE
2628,668,DEPT_SUPPORT,201,1000,216,4,EXCESSIVE
2629,36,DEPT_MAIN,186,900,356,7,SHORT
2630,173,DEPT_MAIN,102,900,76,6,ACCEPTABLE
2631,36,DEPT_CANCEL,174,1200,664,3,EXCESSIVE
2632,1201,DEPT_SUPPORT,248,1000,564,4,SHORT
2633,26,DEPT_MAIN,215,900,247,8,ACCEPTABLE
2634,1093,DEPT_SALES,49,1200,583,8,SHORT
2635,931,DEPT_SALES,118,1000,124,4,ACCEPTABLE
2636,362,DEPT_SALES,63,900,358,1,SHORT
2637,753,DEPT_CANCEL,55,1200,125,9,SHORT
2638,1116,DEPT_SUPPORT,115,900,418,1,EXCESSIVE
2639,1010,DEPT_MAIN,138,1200,42,8,ACCEPTABLE
2640,680,DEPT_CANCEL,130,1000,618,3,SHORT
2641,1487,DEPT_MAIN,100,1000,619,6,ACCEPTABLE
2642,296,DEPT_SUPPORT,158,1000,76,3,SHORT
2643,724,DEPT_MAIN,54,900,79,7,ACCEPTABLE
2644,212,DEPT_MAIN,62,1000,387,4,ACCEPTABLE
2645,373,DEPT_SALES,39,1000,530,1,SHORT
2646,118,DEPT_CANCEL,228,900,680,3,SHORT
2647,189,DEPT_SUPPORT,141,900,211,1,SHORT
2648,1446,DEPT_CANCEL,35,900,58,3,SHORT
2649,1153,DEPT_CANCEL,101,1000,21,3,SHORT
2650,131,DEPT_CANCEL,140,1000,399,7,EXCESSIVE
2651,1141,DEPT_CANCEL,231,1200,425,4,SHORT
2652,1323,DEPT_MAIN,167,1200,456,7,EXCESSIVE
2653,309,DEPT_MAIN,86,1000,469,9,EXCESSIVE
2654,807,DEPT_MAIN,105,1000,433,1,EXCESSIVE
2655,995,DEPT_CANCEL,44,1200,368,8,ACCEPTABLE
2656,432,DEPT_SUPPORT,235,900,675,9,ACCEPTABLE
2657,380,DEPT_CANCEL,75,1200,485,3,ACCEPTABLE
2658,644,DEPT_CANCEL,249,1200,220,6,SHORT
2659,1338,DEPT_SALES,243,900,703,2,SHORT
2660,1111,DEPT_CANCEL,226,1200,392,8,ACCEPTABLE
2661,381,DEPT_MAIN,158,1000,222,1,ACCEPTABLE
2662,334,DEPT_CANCEL,209,1000,156,3,ACCEPTABLE
2663,1456,DEPT_SUPPORT,202,1200,451,3,ACCEPTABLE
2664,1380,DEPT_CANCEL,3,1000,627,5,ACCEPTABLE
2665,102,DEPT_SALES,45,1000,458,7,ACCEPTABLE
2666,429,DEPT_CANCEL,20,1200,148,9,SHORT
2667,186,DEPT_MAIN,191,900,390,4,ACCEPTABLE
2668,631,DEPT_CANCEL,120,1200,573,6,ACCEPTABLE
2669,755,DEPT_CANCEL,61,900,566,2,ACCEPTABLE
2670,270,DEPT_MAIN,187,1200,101,5,SHORT
2671,82,DEPT_SALES,240,1200,486,8,SHORT
2672,940,DEPT_CANCEL,132,900,341,2,ACCEPTABLE
2673,919,DEPT_SUPPORT,131,1200,628,4,SHORT
2674,670,DEPT_CANCEL,107,1200,74,3,EXCESSIVE
2675,269,DEPT_CANCEL,39,1000,480,5,EXCESSIVE
2676,454,DEPT_SALES,14,900,629,5,SHORT
2677,869,DEPT_CANCEL,26,1000,254,7,ACCEPTABLE
2678,1221,DEPT_SALES,65,1200,572,9,EXCESSIVE
2679,577,DEPT_SUPPORT,105,1000,136,9,ACCEPTABLE
2680,1058,DEPT_MAIN,152,1000,332,4,SHORT
2681,143,DEPT_SALES,168,1000,549,9,ACCEPTABLE
2682,487,DEPT_SUPPORT,178,1000,223,7,SHORT
2683,154,DEPT_MAIN,168,1000,81,2,ACCEPTABLE
2684,511,DEPT_SUPPORT,223,900,110,1,EXCESSIVE
2685,433,DEPT_SALES,50,900,621,6,SHORT
2686,1226,DEPT_SALES,41,900,102,5,EXCESSIVE
2687,494,DEPT_SALES,125,1200,292,4,ACCEPTABLE
2688,1013,DEPT_CANCEL,103,1200,387,4,ACCEPTABLE
2689,657,DEPT_SALES,175,1000,543,3,SHORT
2690,828,DEPT_SALES,224,900,635,3,ACCEPTABLE
2691,602,DEPT_SUPPORT,19,1200,27,4,SHORT
2692,117,DEPT_CANCEL,21,900,679,9,ACCEPTABLE
2693,1486,DEPT_MAIN,49,1200,476,4,EXCESSIVE
2694,688,DEPT_SUPPORT,86,1000,182,1,EXCESSIVE
2695,918,DEPT_MAIN,173,1000,187,3,SHORT
2696,1448,DEPT_SALES,1,1200,403,9,SHORT
2697,1295,DEPT_MAIN,89,1200,4,1,EXCESSIVE
2698,291,DEPT_MAIN,148,900,699,6,EXCESSIVE
2699,1393,DEPT_MAIN,27,900,147,1,SHORT
2700,392,DEPT_SALES,23,900,465,7,EXCESSIVE
2701,10,DEPT_CANCEL,31,1000,636,1,ACCEPTABLE
2702,97,DEPT_MAIN,97,1000,340,1,EXCESSIVE
2703,10,DEPT_SUPPORT,153,1000,681,7,SHORT
2704,521,DEPT_CANCEL,176,1000,546,5,ACCEPTABLE
2705,312,DEPT_MAIN,156,1000,596,4,ACCEPTABLE
2706,1484,DEPT_MAIN,109,1200,552,6,ACCEPTABLE
2707,908,DEPT_SUPPORT,140,1000,151,7,SHORT
2708,701,DEPT_MAIN,134,900,340,1,SHORT
2709,186,DEPT_MAIN,86,1000,499,5,ACCEPTABLE
2710,703,DEPT_MAIN,234,1000,338,4,SHORT
2711,1248,DEPT_SUPPORT,243,900,216,7,ACCEPTABLE
2712,1314,DEPT_SUPPORT,223,900,314,9,ACCEPTABLE
2713,1084,DEPT_MAIN,250,900,165,4,SHORT
2714,1199,DEPT_CANCEL,48,1000,692,7,SHORT
2715,157,DEPT_SUPPORT,29,1200,91,3,SHORT
2716,934,DEPT_CANCEL,47,900,274,4,ACCEPTABLE
2717,972,DEPT_SALES,97,1000,88,8,EXCESSIVE
2718,947,DEPT_SALES,64,1200,26,6,EXCESSIVE
2719,1219,DEPT_MAIN,55,1200,335,8,SHORT
2720,1344,DEPT_MAIN,37,1200,372,9,EXCESSIVE
2721,601,DEPT_SALES,241,1200,282,6,SHORT
2722,602,DEPT_CANCEL,41,900,64,1,ACCEPTABLE
2723,1148,DEPT_SALES,195,1000,676,1,ACCEPTABLE
2724,60,DEPT_SUPPORT,176,1000,176,5,ACCEPTABLE
2725,1052,DEPT_SUPPORT,181,1200,546,4,SHORT
2726,851,DEPT_SALES,167,1200,97,8,EXCESSIVE
2727,1425,DEPT_SALES,18,900,338,3,ACCEPTABLE
2728,667,DEPT_MAIN,134,900,127,8,ACCEPTABLE
2729,1284,DEPT_CANCEL,35,900,444,5,SHORT
2730,1383,DEPT_SALES,178,1000,312,8,SHORT
2731,1183,DEPT_MAIN,182,900,217,7,EXCESSIVE
2732,97,DEPT_CANCEL,57,1000,427,4,SHORT
2733,986,DEPT_MAIN,249,1200,692,7,SHORT
2734,75,DEPT_SALES,36,1000,450,3,SHORT
2735,1488,DEPT_CANCEL,182,900,572,8,ACCEPTABLE
2736,54,DEPT_SALES,231,1200,89,5,ACCEPTABLE
2737,683,DEPT_SALES,126,1000,101,6,SHORT
2738,162,DEPT_CANCEL,7,1000,512,3,SHORT
2739,336,DEPT_SUPPORT,229,1000,438,9,EXCESSIVE
2740,1389,DEPT_SUPPORT,51,1200,587,3,ACCEPTABLE
2741,725,DEPT_CANCEL,200,1000,442,7,SHORT
2742,551,DEPT_SALES,77,1000,649,2,ACCEPTABLE
2743,1229,DEPT_CANCEL,229,1000,291,8,EXCESSIVE
2744,407,DEPT_CANCEL,148,900,652,4,SHORT
2745,775,DEPT_CANCEL,30,1200,580,1,EXCESSIVE
2746,885,DEPT_MAIN,199,1200,11,1,SHORT
2747,888,DEPT_SALES,224,900,342,2,SHORT
2748,1269,DEPT_SUPPORT,119,900,309,5,SHORT
2749,209,DEPT_CANCEL,17,1200,22,5,SHORT
2750,658,DEPT_SUPPORT,208,900,171,3,ACCEPTABLE
2751,499,DEPT_MAIN,130,1000,675,3,ACCEPTABLE
2752,825,DEPT_SALES,159,900,511,6,ACCEPTABLE
2753,1196,DEPT_SUPPORT,88,1200,39,6,EXCESSIVE
2754,654,DEPT_CANCEL,168,1000,579,8,ACCEPTABLE
2755,1049,DEPT_SALES,204,1200,273,2,ACCEPTABLE
2756,1493,DEPT_SUPPORT,208,900,254,6,EXCESSIVE
2757,985,DEPT_SALES,189,1000,161,3,SHORT
2758,5,DEPT_SALES,80,1000,680,1,ACCEPTABLE
2759,439,DEPT_SUPPORT,68,1000,560,9,SHORT
2760,420,DEPT_MAIN,73,1000,105,8,ACCEPTABLE
2761,1491,DEPT_SUPPORT,250,900,666,4,ACCEPTABLE
2762,1303,DEPT_SUPPORT,2,900,18,9,EXCESSIVE
2763,685,DEPT_SUPPORT,102,900,692,7,SHORT
2764,603,DEPT_CANCEL,62,1000,472,9,EXCESSIVE
2765,1360,DEPT_SUPPORT,219,1000,394,9,ACCEPTABLE
2766,170,DEPT_MAIN,79,1000,178,5,ACCEPTABLE
2767,516,DEPT_MAIN,95,1000,304,8,ACCEPTABLE
2768,186,DEPT_CANCEL,123,1000,404,7,SHORT
2769,1388,DEPT_SUPPORT,239,1000,372,4,ACCEPTABLE
2770,367,DEPT_SUPPORT,81,1000,307,3,ACCEPTABLE
2771,39,DEPT_CANCEL,193,1200,628,8,ACCEPTABLE
2772,979,DEPT_CANCEL,59,900,348,4,SHORT
2773,227,DEPT_SUPPORT,23,900,546,5,ACCEPTABLE
2774,1348,DEPT_SALES,183,900,642,7,ACCEPTABLE
2775,404,DEPT_SALES,250,900,475,2,EXCESSIVE
2776,1151,DEPT_SALES,64,1200,245,7,ACCEPTABLE
2777,579,DEPT_SUPPORT,238,900,144,2,EXCESSIVE
2778,82,DEPT_SALES,9,1200,210,3,SHORT
2779,679,DEPT_SUPPORT,13,1000,369,4,SHORT
2780,373,DEPT_SALES,127,1200,94,6,SHORT
2781,430,DEPT_SALES,220,1000,705,1,EXCESSIVE
2782,775,DEPT_SALES,95,1000,362,9,ACCEPTABLE
2783,933,DEPT_CANCEL,208,900,200,3,SHORT
2784,368,DEPT_SALES,100,1000,21,1,ACCEPTABLE
2785,173,DEPT_SALES,248,1000,250,5,ACCEPTABLE
2786,980,DEPT_SUPPORT,21,900,13,6,EXCESSIVE
2787,524,DEPT_SUPPORT,145,1200,205,1,SHORT
2788,445,DEPT_MAIN,77,1000,176,8,EXCESSIVE
2789,58,DEPT_CANCEL,176,1000,529,4,EXCESSIVE
2790,726,DEPT_SUPPORT,33,1200,443,2,EXCESSIVE
2791,1,DEPT_CANCEL,206,1200,436,9,ACCEPTABLE
2792,92,DEPT_SUPPORT,30,1200,497,8,EXCESSIVE
2793,1344,DEPT_CANCEL,23,900,146,8,SHORT
2794,248,DEPT_SUPPORT,184,1200,155,7,ACCEPTABLE
2795,298,DEPT_MAIN,97,1000,268,9,EXCESSIVE
2796,1045,DEPT_SALES,98,1000,660,5,EXCESSIVE
2797,1005,DEPT_CANCEL,242,900,117,6,SHORT
2798,1369,DEPT_SALES,248,1000,343,1,EXCESSIVE
2799,1345,DEPT_MAIN,120,1200,239,3,SHORT
2800,736,DEPT_MAIN,224,900,234,5,ACCEPTABLE
2801,113,DEPT_SUPPORT,212,900,583,8,SHORT
2802,799,DEPT_CANCEL,107,1200,679,4,ACCEPTABLE
2803,1142,DEPT_SUPPORT,248,1000,19,1,ACCEPTABLE
2804,241,DEPT_SALES,24,1200,178,5,ACCEPTABLE
2805,1151,DEPT_SALES,33,1200,115,7,SHORT
2806,1451,DEPT_SUPPORT,16,1200,13,8,EXCESSIVE
2807,971,DEPT_SALES,235,900,250,4,EXCESSIVE
2808,560,DEPT_SUPPORT,15,1200,272,9,SHORT
2809,116,DEPT_SALES,103,1200,203,2,ACCEPTABLE
2810,528,DEPT_SALES,166,900,301,5,EXCESSIVE
2811,390,DEPT_MAIN,150,1000,700,1,ACCEPTABLE
2812,72,DEPT_MAIN,70,1200,343,9,ACCEPTABLE
2813,988,DEPT_SALES,244,1200,86,9,EXCESSIVE
2814,1110,DEPT_SUPPORT,189,1000,380,5,SHORT
2815,1227,DEPT_SALES,102,900,6,1,ACCEPTABLE
2816,946,DEPT_CANCEL,208,900,483,7,EXCESSIVE
2817,856,DEPT_MAIN,206,1200,197,4,SHORT
2818,677,DEPT_MAIN,68,1000,368,5,EXCESSIVE
2819,200,DEPT_MAIN,113,1200,142,5,SHORT
2820,816,DEPT_MAIN,179,1200,327,9,ACCEPTABLE
2821,516,DEPT_MAIN,105,1000,475,8,ACCEPTABLE
2822,672,DEPT_CANCEL,164,1000,615,4,ACCEPTABLE
2823,838,DEPT_SALES,212,900,162,4,EXCESSIVE
2824,1077,DEPT_SALES,215,900,391,4,SHORT
2825,1161,DEPT_SUPPORT,136,1200,293,3,SHORT
2826,1300,DEPT_CANCEL,202,1200,646,5,ACCEPTABLE
2827,1075,DEPT_CANCEL,111,900,644,7,EXCESSIVE
2828,365,DEPT_MAIN,33,1200,693,8,SHORT
2829,1314,DEPT_SUPPORT,102,900,585,1,ACCEPTABLE
2830,525,DEPT_SALES,204,1200,668,5,ACCEPTABLE
2831,1362,DEPT_SALES,86,1000,469,9,SHORT
2832,1409,DEPT_SUPPORT,67,1000,641,6,EXCESSIVE
2833,1293,DEPT_MAIN,11,1000,615,4,EXCESSIVE
2834,1188,DEPT_SALES,16,1200,31,8,EXCESSIVE
2835,888,DEPT_CANCEL,157,900,716,3,EXCESSIVE
2836,745,DEPT_SUPPORT,250,900,409,3,ACCEPTABLE
2837,983,DEPT_MAIN,231,1200,504,5,SHORT
2838,979,DEPT_MAIN,91,900,376,2,EXCESSIVE
2839,1234,DEPT_CANCEL,113,1200,686,5,EXCESSIVE
2840,466,DEPT_CANCEL,136,1200,539,1,SHORT
2841,1185,DEPT_SUPPORT,230,900,651,9,EXCESSIVE
2842,330,DEPT_SALES,87,900,292,1,EXCESSIVE
2843,1019,DEPT_SALES,244,1200,94,5,SHORT
2844,371,DEPT_CANCEL,30,1200,674,1,EXCESSIVE
2845,465,DEPT_CANCEL,176,1000,202,4,ACCEPTABLE
2846,1102,DEPT_MAIN,147,1200,47,7,ACCEPTABLE
2847,1136,DEPT_MAIN,65,1200,409,5,SHORT
2848,163,DEPT_SALES,202,1200,535,9,ACCEPTABLE
2849,869,DEPT_CANCEL,204,1200,577,7,SHORT
2850,522,DEPT_CANCEL,160,1200,487,4,SHORT
2851,447,DEPT_MAIN,43,1000,59,7,SHORT
2852,792,DEPT_SALES,239,1000,684,9,SHORT
2853,698,DEPT_SUPPORT,138,1200,343,2,SHORT
2854,997,DEPT_MAIN,144,1200,130,7,EXCESSIVE
2855,871,DEPT_SUPPORT,159,900,45,4,EXCESSIVE
2856,121,DEPT_CANCEL,82,1000,92,6,SHORT
2857,303,DEPT_SALES,102,900,649,4,SHORT
2858,1354,DEPT_CANCEL,45,1000,616,7,EXCESSIVE
2859,943,DEPT_SUPPORT,78,1000,371,9,EXCESSIVE
2860,1466,DEPT_CANCEL,24,1200,57,3,SHORT
2861,1405,DEPT_CANCEL,91,900,363,7,EXCESSIVE
2862,162,DEPT_SUPPORT,87,900,592,3,ACCEPTABLE
2863,548,DEPT_MAIN,236,1200,256,5,ACCEPTABLE
2864,210,DEPT_MAIN,166,900,292,8,ACCEPTABLE
2865,449,DEPT_SUPPORT,23,900,698,7,EXCESSIVE
2866,296,DEPT_SUPPORT,32,900,43,5,SHORT
2867,1499,DEPT_SALES,45,1000,469,8,SHORT
2868,223,DEPT_SALES,146,900,669,8,SHORT
2869,1200,DEPT_SUPPORT,167,1200,315,6,SHORT
2870,1131,DEPT_CANCEL,194,1200,11,8,EXCESSIVE
2871,508,DEPT_SALES,82,1000,126,6,SHORT
2872,420,DEPT_MAIN,224,900,160,7,ACCEPTABLE
2873,1379,DEPT_CANCEL,51,1200,689,6,EXCESSIVE
2874,733,DEPT_CANCEL,128,1200,113,7,EXCESSIVE
2875,1128,DEPT_CANCEL,195,1000,191,2,ACCEPTABLE
2876,760,DEPT_CANCEL,152,1000,393,3,ACCEPTABLE
2877,771,DEPT_SALES,236,1200,400,3,ACCEPTABLE
2878,1468,DEPT_SALES,10,1000,333,7,ACCEPTABLE
2879,664,DEPT_CANCEL,22,900,576,2,ACCEPTABLE
2880,900,DEPT_SALES,238,900,25,7,ACCEPTABLE
2881,192,DEPT_CANCEL,145,1200,707,3,ACCEPTABLE
2882,717,DEPT_SALES,203,900,170,8,SHORT
2883,1317,DEPT_CANCEL,192,1000,305,1,EXCESSIVE
2884,1047,DEPT_SUPPORT,88,1200,624,8,EXCESSIVE
2885,406,DEPT_CANCEL,174,1200,72,3,ACCEPTABLE
2886,1060,DEPT_SUPPORT,211,1000,338,6,ACCEPTABLE
2887,1373,DEPT_MAIN,32,900,233,5,ACCEPTABLE
2888,1084,DEPT_CANCEL,108,900,79,4,SHORT
2889,1484,DEPT_MAIN,193,1200,127,6,EXCESSIVE
2890,1055,DEPT_SALES,98,1000,291,5,EXCESSIVE
2891,1424,DEPT_SALES,155,1000,87,3,ACCEPTABLE
2892,1094,DEPT_SUPPORT,82,1000,54,5,SHORT
2893,473,DEPT_MAIN,167,1200,82,2,ACCEPTABLE
2894,156,DEPT_CANCEL,109,1200,268,5,SHORT
2895,37,DEPT_CANCEL,101,1000,528,4,ACCEPTABLE
2896,697,DEPT_CANCEL,99,1200,569,8,EXCESSIVE
2897,343,DEPT_CANCEL,230,900,226,8,ACCEPTABLE
2898,1350,DEPT_MAIN,173,1000,396,5,SHORT
2899,754,DEPT_MAIN,52,1000,199,8,ACCEPTABLE
2900,1378,DEPT_SUPPORT,54,900,185,9,SHORT
2901,1368,DEPT_SALES,67,1000,460,4,EXCESSIVE
2902,1406,DEPT_CANCEL,14,900,564,1,SHORT
2903,27,DEPT_MAIN,242,900,379,6,EXCESSIVE
2904,103,DEPT_CANCEL,94,900,668,4,SHORT
2905,540,DEPT_CANCEL,118,1000,25,1,EXCESSIVE
2906,212,DEPT_SALES,205,900,629,1,SHORT
2907,1235,DEPT_SALES,3,1000,327,2,ACCEPTABLE
2908,754,DEPT_MAIN,79,1000,147,1,SHORT
2909,743,DEPT_SALES,184,1200,531,3,ACCEPTABLE
2910,1247,DEPT_CANCEL,236,1200,200,4,SHORT
2911,727,DEPT_CANCEL,181,1200,344,4,SHORT
2912,797,DEPT_CANCEL,210,900,614,9,SHORT
2913,802,DEPT_MAIN,127,1200,265,5,EXCESSIVE
2914,1450,DEPT_SUPPORT,76,900,425,9,EXCESSIVE
2915,1272,DEPT_SALES,244,1200,600,4,EXCESSIVE
2916,688,DEPT_SALES,224,900,25,7,EXCESSIVE
2917,1381,DEPT_SUPPORT,58,1200,477,1,SHORT
2918,797,DEPT_SUPPORT,188,900,234,8,ACCEPTABLE
2919,409,DEPT_SALES,12,1000,404,5,ACCEPTABLE
2920,1202,DEPT_CANCEL,174,1200,507,8,SHORT
2921,26,DEPT_SALES,221,1200,93,8,SHORT
2922,40,DEPT_CANCEL,238,900,127,2,EXCESSIVE
2923,1280,DEPT_SALES,178,1000,177,5,ACCEPTABLE
2924,1159,DEPT_CANCEL,128,1200,668,8,ACCEPTABLE
2925,1081,DEPT_MAIN,195,1000,273,7,ACCEPTABLE
2926,964,DEPT_MAIN,39,1000,338,5,ACCEPTABLE
2927,558,DEPT_MAIN,16,1200,481,4,SHORT
2928,1411,DEPT_SALES,97,1000,494,2,EXCESSIVE
2929,722,DEPT_CANCEL,213,1000,13,2,ACCEPTABLE
2930,1002,DEPT_SALES,57,1000,46,8,ACCEPTABLE
2931,84,DEPT_MAIN,27,900,640,7,EXCESSIVE
2932,692,DEPT_SUPPORT,124,1200,470,6,ACCEPTABLE
2933,931,DEPT_MAIN,235,900,64,4,EXCESSIVE
2934,389,DEPT_MAIN,229,1000,680,5,EXCESSIVE
2935,1470,DEPT_MAIN,77,1000,327,9,EXCESSIVE
2936,1080,DEPT_CANCEL,212,900,645,7,EXCESSIVE
2937,114,DEPT_SALES,55,1200,602,2,SHORT
2938,607,DEPT_SALES,169,1200,574,4,EXCESSIVE
2939,1310,DEPT_SUPPORT,78,1000,394,5,EXCESSIVE
2940,380,DEPT_SUPPORT,12,1000,283,5,SHORT
2941,912,DEPT_CANCEL,199,1200,573,9,EXCESSIVE
2942,119,DEPT_SUPPORT,33,1200,435,4,SHORT
2943,816,DEPT_CANCEL,208,900,378,4,EXCESSIVE
2944,35,DEPT_CANCEL,13,1000,34,8,SHORT
2945,805,DEPT_CANCEL,88,1200,363,7,ACCEPTABLE
2946,532,DEPT_CANCEL,164,1000,200,7,ACCEPTABLE
2947,374,DEPT_MAIN,224,900,131,1,SHORT
2948,848,DEPT_SUPPORT,191,900,710,1,SHORT
2949,583,DEPT_CANCEL,2,900,327,9,ACCEPTABLE
2950,1008,DEPT_SUPPORT,184,1200,643,5,ACCEPTABLE
2951,1349,DEPT_CANCEL,64,1200,691,2,EXCESSIVE
2952,226,DEPT_CANCEL,232,900,69,9,EXCESSIVE
2953,413,DEPT_CANCEL,59,900,54,7,ACCEPTABLE
2954,167,DEPT_SALES,18,900,353,1,ACCEPTABLE
2955,864,DEPT_CANCEL,194,1200,432,5,SHORT
2956,1476,DEPT_SALES,241,1200,701,6,ACCEPTABLE
2957,651,DEPT_CANCEL,204,1200,302,4,ACCEPTABLE
2958,102,DEPT_SALES,120,1200,416,2,ACCEPTABLE
2959,138,DEPT_SUPPORT,22,900,695,3,EXCESSIVE
2960,1453,DEPT_CANCEL,130,1000,96,4,SHORT
2961,268,DEPT_CANCEL,32,900,369,6,EXCESSIVE
2962,876,DEPT_MAIN,14,900,72,4,SHORT
2963,321,DEPT_CANCEL,93,900,514,1,ACCEPTABLE
2964,160,DEPT_SUPPORT,86,1000,282,7,EXCESSIVE
2965,498,DEPT_SUPPORT,240,1200,144,6,ACCEPTABLE
2966,450,DEPT_SUPPORT,220,1000,169,6,EXCESSIVE
2967,418,DEPT_SUPPORT,86,1000,513,8,ACCEPTABLE
2968,651,DEPT_CANCEL,63,900,544,4,ACCEPTABLE
2969,15,DEPT_MAIN,62,1000,299,6,EXCESSIVE
2970,95,DEPT_SALES,66,1000,378,8,ACCEPTABLE
2971,538,DEPT_MAIN,120,1200,636,4,SHORT
2972,626,DEPT_MAIN,4,1200,225,2,EXCESSIVE
2973,166,DEPT_CANCEL,90,1200,228,2,EXCESSIVE
2974,881,DEPT_SALES,185,1200,191,4,SHORT
2975,432,DEPT_SALES,76,900,322,5,ACCEPTABLE
2976,1152,DEPT_CANCEL,15,1200,110,4,EXCESSIVE
2977,1080,DEPT_SALES,80,1000,21,4,EXCESSIVE
2978,1189,DEPT_MAIN,124,1200,113,2,SHORT
2979,756,DEPT_CANCEL,91,900,26,1,EXCESSIVE
2980,252,DEPT_MAIN,118,1000,80,2,ACCEPTABLE
2981,70,DEPT_MAIN,144,1200,386,4,EXCESSIVE
2982,529,DEPT_SALES,164,1000,301,6,SHORT
2983,369,DEPT_SUPPORT,37,1200,344,5,SHORT
2984,230,DEPT_SUPPORT,176,1000,206,4,SHORT
2985,154,DEPT_CANCEL,229,1000,202,3,ACCEPTABLE
2986,328,DEPT_SUPPORT,223,900,379,1,EXCESSIVE
2987,312,DEPT_SALES,247,1200,156,8,EXCESSIVE
2988,1068,DEPT_CANCEL,135,1000,375,7,ACCEPTABLE
2989,1043,DEPT_SALES,128,1200,517,3,ACCEPTABLE
2990,294,DEPT_SALES,141,900,263,7,EXCESSIVE
2991,450,DEPT_MAIN,155,1000,143,8,SHORT
2992,980,DEPT_SALES,177,1000,434,2,ACCEPTABLE
2993,309,DEPT_SALES,100,1000,569,4,ACCEPTABLE
2994,143,DEPT_MAIN,137,900,273,8,ACCEPTABLE
2995,641,DEPT_CANCEL,245,900,392,5,EXCESSIVE
2996,288,DEPT_SALES,178,1000,645,8,SHORT
2997,858,DEPT_CANCEL,233,1000,589,8,ACCEPTABLE
2998,1011,DEPT_CANCEL,186,900,163,7,SHORT
2999,1262,DEPT_SALES,178,1000,718,3,EXCESSIVE
3000,576,DEPT_SALES,62,1000,380,3,SHORT
3001,1023,DEPT_CANCEL,250,900,542,9,EXCESSIVE
3002,893,DEPT_CANCEL,176,1000,719,8,ACCEPTABLE
3003,1486,DEPT_CANCEL,25,900,193,8,EXCESSIVE
3004,1142,DEPT_MAIN,222,1200,517,2,SHORT
3005,1459,DEPT_MAIN,158,1000,656,3,ACCEPTABLE
3006,1199,DEPT_MAIN,195,1000,596,3,ACCEPTABLE
3007,1164,DEPT_MAIN,37,1200,202,6,SHORT
3008,731,DEPT_CANCEL,247,1200,336,9,EXCESSIVE
3009,1101,DEPT_CANCEL,34,900,569,3,ACCEPTABLE
3010,925,DEPT_SUPPORT,36,1000,51,7,EXCESSIVE
3011,850,DEPT_CANCEL,16,1200,329,6,EXCESSIVE
3012,678,DEPT_CANCEL,183,900,566,5,EXCESSIVE
3013,253,DEPT_CANCEL,106,1000,480,8,SHORT
3014,143,DEPT_SALES,28,1000,637,6,EXCESSIVE
3015,62,DEPT_SALES,215,900,78,9,EXCESSIVE
3016,806,DEPT_SUPPORT,58,1200,419,4,SHORT
3017,1453,DEPT_MAIN,235,900,74,8,ACCEPTABLE
3018,626,DEPT_CANCEL,198,1000,716,9,EXCESSIVE
3019,1474,DEPT_MAIN,143,900,90,7,SHORT
3020,126,DEPT_CANCEL,247,1200,587,1,EXCESSIVE
3021,1420,DEPT_SUPPORT,181,1200,602,2,SHORT
3022,1380,DEPT_CANCEL,43,1000,147,7,ACCEPTABLE
3023,46,DEPT_SALES,69,1200,447,2,ACCEPTABLE
3024,377,DEPT_SALES,24,1200,125,1,SHORT
3025,1418,DEPT_MAIN,156,1000,615,4,EXCESSIVE
3026,1216,DEPT_SUPPORT,225,900,72,5,ACCEPTABLE
3027,998,DEPT_SALES,181,1200,711,4,SHORT
3028,327,DEPT_SALES,225,900,382,8,ACCEPTABLE
3029,1200,DEPT_SUPPORT,9,1200,251,6,EXCESSIVE
